Index;id;minutes;submitted;n_steps;n_ingredients;year;calories;total_fat;sugar;sodium;protein;saturated_fat;carbohydrates;healthy
218269;352297;35;27/01/2009;24;17;2009;533,8;27;14;17;76;26;18;FALSE
218270;395719;80;21/10/2009;7;7;2009;204,4;12;7;30;41;10;4;FALSE
218276;477206;30;02/04/2012;7;8;2012;237,4;24;0;29;47;31;0;FALSE
218285;409597;40;21/01/2010;2;11;2010;178,8;14;5;14;26;18;3;FALSE
218289;426267;75;18/05/2010;10;16;2010;502;30;23;79;62;19;16;FALSE
218290;358379;50;01/03/2009;11;14;2009;328,1;28;22;97;27;23;9;FALSE
218293;485271;35;10/08/2012;9;12;2012;415,4;44;30;52;45;50;5;FALSE
218295;350072;50;16/01/2009;13;11;2009;438,5;34;1;18;86;32;4;FALSE
218299;375367;60;01/06/2009;27;12;2009;293,1;4;42;5;63;4;10;TRUE
218318;455729;70;10/05/2011;10;18;2011;207,3;15;24;13;42;11;3;FALSE
218321;404071;90;17/12/2009;17;14;2009;464,4;32;10;28;76;61;10;FALSE
218348;379064;22;26/06/2009;10;11;2009;409;24;17;40;47;37;14;FALSE
218349;417701;45;23/03/2010;4;9;2010;465;20;40;37;78;17;16;FALSE
218357;379362;30;28/06/2009;14;12;2009;364,3;20;2;24;86;31;3;FALSE
218359;348392;65;08/01/2009;7;7;2009;298,5;2;93;24;72;1;12;TRUE
218364;510232;50;02/12/2013;18;17;2013;851,9;50;23;38;99;80;28;FALSE
218377;392649;35;30/09/2009;8;9;2009;462,7;26;25;49;77;25;12;FALSE
218379;439715;110;18/10/2010;14;8;2010;332,1;13;33;3;71;11;10;FALSE
218387;348081;50;08/01/2009;20;10;2009;312,4;5;10;27;54;5;14;TRUE
218422;459911;50;04/07/2011;7;8;2011;110;7;9;9;25;11;1;FALSE
218436;428638;113;04/06/2010;8;15;2010;252;11;17;36;44;8;7;FALSE
218438;364953;50;08/04/2009;8;13;2009;145,2;18;9;12;6;15;2;FALSE
218442;513219;60;10/02/2014;10;12;2014;562,6;27;11;36;91;19;18;TRUE
218478;423949;79;08/05/2010;15;13;2010;708,7;53;108;13;19;99;30;FALSE
218479;387397;31;27/08/2009;8;5;2009;231,6;7;173;1;6;1;15;TRUE
218482;387066;50;25/08/2009;7;13;2009;337,5;24;36;5;53;18;8;FALSE
218483;424312;30;10/05/2010;9;10;2010;1366,1;193;113;34;47;258;11;FALSE
218484;360256;120;11/03/2009;10;11;2009;328;27;10;7;69;22;1;FALSE
218486;428288;85;02/06/2010;14;13;2010;387;22;13;54;38;37;16;FALSE
218487;423951;47;08/05/2010;8;11;2010;156,2;11;31;1;9;5;6;FALSE
218491;420834;40;19/04/2010;10;8;2010;297,5;33;0;4;48;30;0;FALSE
218492;428775;30;06/06/2010;7;10;2010;435,9;50;4;31;60;41;1;FALSE
218514;387331;50;26/08/2009;18;12;2009;428,8;23;33;30;19;12;21;FALSE
218517;486079;138;28/08/2012;21;17;2012;192,8;10;27;9;10;5;10;FALSE
218518;535518;35;04/04/2018;24;10;2018;239,2;35;1;3;13;49;0;FALSE
218519;396731;40;27/10/2009;16;7;2009;154;12;32;2;2;24;6;FALSE
218520;425694;25;16/05/2010;6;13;2010;206,5;6;5;32;15;11;11;FALSE
218522;532739;65;17/07/2017;4;11;2017;239,1;29;37;25;7;14;5;TRUE
218525;445728;60;05/01/2011;5;7;2011;803;89;0;34;127;78;0;FALSE
218527;464778;120;24/09/2011;16;13;2011;681,6;64;33;18;66;74;15;FALSE
218529;428036;60;01/06/2010;36;26;2010;511,2;34;35;34;48;37;18;FALSE
218533;408585;30;15/01/2010;12;12;2010;188,3;4;17;23;25;3;9;FALSE
218534;380949;25;10/07/2009;8;11;2009;328,6;27;47;17;20;15;11;FALSE
218540;423487;120;05/05/2010;10;26;2010;892,5;119;40;44;50;88;11;FALSE
218544;428484;25;03/06/2010;14;11;2010;251,1;24;37;6;12;48;7;FALSE
218545;488198;65;05/10/2012;16;17;2012;440;37;8;11;19;33;15;FALSE
218546;423998;65;08/05/2010;21;14;2010;1002,4;82;45;13;101;112;26;FALSE
218548;479552;130;17/05/2012;20;9;2012;1389,8;49;4;50;74;26;77;TRUE
218549;426515;40;20/05/2010;5;10;2010;318,9;19;11;50;16;38;14;FALSE
218551;424105;40;09/05/2010;14;6;2010;224,3;10;0;25;6;11;12;FALSE
218569;532655;45;11/07/2017;7;5;2017;167,7;15;26;0;3;32;5;FALSE
218572;396733;25;27/10/2009;8;6;2009;128,8;12;19;2;2;24;4;FALSE
218575;385894;55;18/08/2009;15;9;2009;301,6;27;10;18;22;23;8;FALSE
218577;461943;75;09/08/2011;7;11;2011;264,2;31;43;24;7;14;6;FALSE
218589;360252;30;11/03/2009;10;5;2009;373,1;22;3;0;13;8;18;FALSE
218590;387438;150;27/08/2009;10;12;2009;343,8;41;58;2;16;50;7;FALSE
218606;450971;21;16/03/2011;5;6;2011;98,1;4;23;3;9;2;4;TRUE
218607;415366;50;04/03/2010;7;11;2010;228,6;22;33;4;14;10;7;FALSE
218609;477549;80;08/04/2012;8;7;2012;184,3;8;17;47;16;6;8;TRUE
218610;369457;55;04/05/2009;14;5;2009;296,2;42;1;581;4;19;4;FALSE
218620;423881;70;07/05/2010;7;10;2010;159,1;5;80;14;3;2;11;FALSE
218621;467615;35;06/11/2011;13;5;2011;150,3;11;9;3;31;15;1;FALSE
218628;507417;45;02/10/2013;6;14;2013;482,8;25;12;42;49;24;20;FALSE
218632;399681;30;16/11/2009;17;6;2009;117,4;7;15;199;15;7;3;FALSE
218639;393433;30;06/10/2009;10;10;2009;92,2;5;27;3;10;7;3;FALSE
218641;416234;25;11/03/2010;6;4;2010;92,7;10;12;7;5;11;1;FALSE
218644;442920;45;27/11/2010;7;4;2010;179,6;0;123;6;4;0;14;TRUE
218646;398104;25;06/11/2009;8;6;2009;351,3;30;17;34;35;59;9;FALSE
218665;505035;32;31/07/2013;14;5;2013;235,3;21;68;3;4;36;8;FALSE
218674;414738;55;26/02/2010;27;9;2010;838,2;99;202;8;12;159;22;FALSE
218675;383264;80;29/07/2009;15;5;2009;353,4;41;75;4;7;35;9;FALSE
218680;398773;75;10/11/2009;7;9;2009;349,7;29;112;21;6;37;14;FALSE
218687;378943;97;26/06/2009;24;10;2009;210,5;20;55;2;4;28;7;FALSE
218705;398202;45;07/11/2009;4;12;2009;361,1;36;43;24;36;33;6;FALSE
218711;374928;60;29/05/2009;14;14;2009;483,3;33;36;38;21;16;20;FALSE
218713;514966;50;28/03/2014;14;5;2014;330,5;47;3;22;21;53;0;FALSE
218720;445727;22;05/01/2011;11;10;2011;197,5;8;8;15;13;3;10;FALSE
218724;382080;60;19/07/2009;7;15;2009;260,8;13;27;33;60;11;4;FALSE
218730;379944;32;02/07/2009;11;7;2009;389,8;36;14;37;74;61;2;FALSE
218739;366250;150;16/04/2009;59;22;2009;532,9;62;110;10;10;126;13;FALSE
218744;354053;30;05/02/2009;14;11;2009;224,4;16;11;17;25;18;7;FALSE
218750;411934;50;05/02/2010;12;8;2010;254,3;19;1;27;63;34;0;FALSE
218755;357905;35;26/02/2009;5;3;2009;5;0;0;0;0;0;0;FALSE
218760;456345;29;17/05/2011;10;10;2011;182,8;9;50;6;8;7;9;FALSE
218767;356462;35;18/02/2009;7;9;2009;110,5;13;9;27;8;6;2;FALSE
218769;383020;55;27/07/2009;18;9;2009;254,6;18;35;8;17;27;7;FALSE
218775;384216;25;05/08/2009;11;11;2009;122,7;15;5;6;10;31;0;FALSE
218785;475565;70;04/03/2012;15;9;2012;202,4;20;3;10;6;11;6;FALSE
218790;517502;40;29/07/2014;18;15;2014;414,7;21;52;76;45;22;17;FALSE
218795;515690;65;29/04/2014;13;16;2014;1126,3;112;45;17;129;90;18;FALSE
218800;388877;35;06/09/2009;3;11;2009;729,7;11;36;16;88;7;41;FALSE
218801;375967;30;06/06/2009;5;12;2009;262,4;36;13;30;8;27;2;FALSE
218813;404907;45;24/12/2009;14;7;2009;102,5;5;4;7;8;3;4;FALSE
218820;368378;45;28/04/2009;10;13;2009;252,3;15;45;29;15;19;12;FALSE
218824;493958;30;21/01/2013;10;12;2013;421,4;14;28;38;86;9;14;FALSE
218826;475871;35;07/03/2012;19;13;2012;305;22;39;59;46;29;7;FALSE
218833;468527;25;20/11/2011;5;12;2011;116,9;6;12;24;11;3;4;FALSE
218836;416936;35;17/03/2010;8;10;2010;59,4;3;16;4;8;5;2;TRUE
218838;392763;50;02/10/2009;9;13;2009;354,1;17;26;66;31;21;16;FALSE
218843;358350;130;01/03/2009;12;10;2009;722;13;5;49;55;8;44;FALSE
218846;399885;50;17/11/2009;16;13;2009;1081,1;171;10;1;12;91;6;FALSE
218848;474113;30;14/02/2012;7;9;2012;397,8;11;10;36;65;9;17;FALSE
218856;389987;135;14/09/2009;13;13;2009;327,1;17;68;11;14;16;17;FALSE
218857;502417;25;26/06/2013;13;9;2013;318,3;20;15;17;58;11;7;FALSE
218861;446935;30;20/01/2011;12;12;2011;470,9;11;11;23;48;8;28;FALSE
218882;473860;45;08/02/2012;11;7;2012;1577,8;143;304;47;27;292;57;FALSE
218902;357853;30;25/02/2009;13;6;2009;17,1;2;2;0;0;1;0;FALSE
218903;499436;55;25/04/2013;13;11;2013;163,3;7;29;35;13;2;8;FALSE
218921;446616;50;16/01/2011;20;11;2011;379,1;45;6;6;18;39;6;FALSE
218922;458584;45;12/06/2011;11;11;2011;274,9;14;84;9;7;29;14;FALSE
218930;419375;25;07/04/2010;24;13;2010;249,9;5;28;8;48;4;10;FALSE
218932;358978;60;04/03/2009;2;5;2009;149,7;1;5;0;7;3;10;TRUE
218938;441955;140;15/11/2010;16;11;2010;492,6;42;56;10;11;64;18;FALSE
218956;353017;90;30/01/2009;9;11;2009;197,9;11;11;38;11;11;9;FALSE
218971;371148;75;09/05/2009;13;7;2009;380,4;34;10;14;29;60;10;FALSE
218974;384370;75;06/08/2009;13;6;2009;117,1;2;8;5;8;4;7;FALSE
218980;442188;100;16/11/2010;9;10;2010;266,8;30;11;11;6;56;6;FALSE
218981;440993;45;01/11/2010;11;7;2010;172,5;5;25;12;14;6;9;FALSE
218993;356603;45;19/02/2009;11;5;2009;121,9;16;12;4;0;9;2;FALSE
219001;410256;60;25/01/2010;11;11;2010;434,5;46;8;26;23;88;10;FALSE
219004;453402;99;09/04/2011;16;10;2011;334,2;27;11;6;12;49;12;FALSE
219005;523675;60;21/09/2015;19;12;2015;183,1;19;35;6;4;32;5;FALSE
219009;397773;120;04/11/2009;5;8;2009;163,7;2;10;19;18;3;9;TRUE
219016;369581;110;04/05/2009;22;9;2009;196,7;8;9;8;8;17;11;FALSE
219021;470192;100;19/12/2011;24;9;2011;131,7;12;9;13;13;20;3;FALSE
219025;372380;90;17/05/2009;7;8;2009;337,1;54;9;0;1;44;2;FALSE
219028;365641;70;12/04/2009;7;18;2009;243,8;7;23;12;26;4;12;FALSE
219050;414937;45;01/03/2010;38;13;2010;414,8;31;134;14;11;28;17;FALSE
219060;488165;75;04/10/2012;16;11;2012;520,5;59;9;16;25;113;10;FALSE
219066;384938;75;10/08/2009;18;14;2009;267,3;37;8;20;15;69;2;FALSE
219069;454922;150;02/05/2011;16;18;2011;171,6;16;7;19;13;19;4;FALSE
219070;495265;60;11/02/2013;41;10;2013;458,5;46;15;34;50;53;6;FALSE
219071;517904;40;13/08/2014;12;8;2014;217,9;22;7;18;7;22;6;FALSE
219076;435977;30;25/08/2010;8;8;2010;279,6;28;5;12;27;37;5;FALSE
219078;395371;40;19/10/2009;5;11;2009;163,6;9;5;27;45;6;1;FALSE
219081;351058;40;21/01/2009;10;4;2009;42,9;6;0;2;1;13;0;FALSE
219084;401607;90;28/11/2009;20;7;2009;190,3;18;39;0;3;38;6;FALSE
219086;491869;50;16/12/2012;12;9;2012;157,8;9;68;5;3;19;8;FALSE
219089;481124;25;17/06/2012;9;5;2012;91,4;6;26;1;1;12;4;FALSE
219097;426874;30;24/05/2010;13;15;2010;532,6;34;19;44;40;39;21;FALSE
219113;357866;30;25/02/2009;9;10;2009;600,5;51;23;53;58;104;16;FALSE
219116;429098;30;09/06/2010;10;8;2010;124,4;8;3;5;7;15;5;FALSE
219122;366687;50;19/04/2009;7;7;2009;364,7;8;254;6;8;6;25;TRUE
219126;414759;35;26/02/2010;14;11;2010;109,1;6;18;8;14;3;4;FALSE
219129;523156;60;18/08/2015;12;2;2015;182,9;16;56;2;10;29;5;FALSE
219130;463030;25;24/08/2011;5;2;2011;509;49;202;10;8;141;18;FALSE
219132;490123;32;12/11/2012;6;2;2012;340,4;17;2;9;7;9;20;TRUE
219135;366153;30;16/04/2009;16;7;2009;779;35;477;9;19;61;46;FALSE
219137;458215;55;07/06/2011;8;13;2011;969,1;60;352;55;27;118;49;FALSE
219141;373526;30;21/05/2009;12;5;2009;483,5;35;265;2;13;69;23;FALSE
219147;401428;70;26/11/2009;10;8;2009;367,4;19;24;22;27;35;16;FALSE
219157;374495;29;26/05/2009;9;6;2009;108,1;14;12;0;4;6;2;TRUE
219164;386636;70;24/08/2009;19;10;2009;99,9;5;21;2;3;9;5;FALSE
219167;441532;80;09/11/2010;14;7;2010;158,7;2;14;14;7;4;11;FALSE
219169;446640;30;17/01/2011;12;8;2011;103,3;7;33;6;2;3;4;FALSE
219192;482028;60;03/07/2012;9;6;2012;379,7;39;0;47;31;45;6;FALSE
219197;441792;30;12/11/2010;20;7;2010;732,8;63;39;29;45;73;22;FALSE
219199;367074;70;21/04/2009;7;10;2009;129,1;4;11;9;13;8;6;FALSE
219217;456709;30;20/05/2011;15;13;2011;557,2;55;19;6;97;47;2;FALSE
219219;362830;50;25/03/2009;6;10;2009;337,5;31;17;32;52;37;3;FALSE
219229;436346;25;31/08/2010;23;6;2010;785,7;24;6;98;86;10;42;TRUE
219231;379326;35;28/06/2009;18;12;2009;985,7;109;125;30;19;220;27;FALSE
219235;374646;65;27/05/2009;14;18;2009;1365,5;165;267;28;35;313;29;FALSE
219236;401412;90;26/11/2009;14;14;2009;602,2;61;96;3;11;103;20;FALSE
219251;348024;60;07/01/2009;21;16;2009;931,4;69;44;21;115;84;23;FALSE
219260;503545;150;09/07/2013;17;6;2013;510,4;58;10;29;31;108;9;FALSE
219301;415152;55;02/03/2010;5;8;2010;307,9;22;124;7;10;20;14;FALSE
219308;391443;25;22/09/2009;8;15;2009;490,2;18;7;115;32;8;26;FALSE
219314;452662;30;31/03/2011;9;8;2011;1094,2;24;49;371;92;11;64;TRUE
219316;475876;25;07/03/2012;6;11;2012;1038,1;164;4;70;18;315;5;FALSE
219328;455783;45;11/05/2011;6;10;2011;149,4;12;30;16;11;5;6;FALSE
219368;433220;35;27/07/2010;10;8;2010;142,8;11;46;8;3;4;6;FALSE
219414;453178;99;06/04/2011;20;10;2011;298,9;18;85;11;9;27;15;FALSE
219418;364980;60;08/04/2009;14;12;2009;345,3;27;118;17;10;41;14;FALSE
219420;472382;50;19/01/2012;12;9;2012;149,4;8;50;7;4;14;7;FALSE
219439;380299;50;05/07/2009;15;9;2009;349,4;49;0;32;16;102;2;FALSE
219443;498991;35;15/04/2013;14;7;2013;466,5;52;5;18;70;90;1;FALSE
219445;361824;30;19/03/2009;12;8;2009;241,1;34;30;4;4;47;3;FALSE
219447;493817;55;18/01/2013;20;13;2013;457,8;50;123;11;8;99;12;FALSE
219451;412787;90;12/02/2010;22;17;2010;1390,2;121;533;38;24;173;54;FALSE
219453;392486;60;29/09/2009;9;7;2009;547,2;55;13;33;38;108;12;FALSE
219457;390642;60;17/09/2009;16;7;2009;444;58;28;24;29;93;3;FALSE
219460;362265;50;22/03/2009;14;13;2009;889;68;9;30;102;119;22;FALSE
219461;533923;60;13/10/2017;11;10;2017;282,3;22;93;12;6;45;11;FALSE
219466;389657;35;10/09/2009;16;10;2009;377,1;41;5;4;52;37;1;FALSE
219467;388982;40;08/09/2009;32;16;2009;526,9;42;12;23;59;33;12;FALSE
219470;346900;50;05/01/2009;12;16;2009;408,6;38;22;40;67;53;4;FALSE
219471;480521;45;05/06/2012;10;9;2012;1232,3;147;18;13;167;174;2;FALSE
219481;487200;62;19/09/2012;21;15;2012;175,3;15;53;6;4;12;6;FALSE
219485;355398;45;11/02/2009;11;10;2009;616,4;52;227;17;19;94;25;FALSE
219490;385252;28;13/08/2009;18;8;2009;1077,8;90;359;22;20;178;46;FALSE
219492;487087;150;17/09/2012;28;14;2012;867,7;48;306;25;23;92;45;FALSE
219493;372456;27;17/05/2009;10;6;2009;489,4;40;13;25;19;79;17;FALSE
219505;391660;55;24/09/2009;22;12;2009;259;25;49;6;10;49;7;FALSE
219515;395853;75;21/10/2009;13;7;2009;364,2;25;158;5;18;47;15;FALSE
219520;351433;45;22/01/2009;10;9;2009;111,9;8;40;2;3;16;4;FALSE
219537;359121;30;04/03/2009;12;6;2009;555,9;57;8;8;89;29;2;FALSE
219538;513369;50;15/02/2014;5;8;2014;302,5;20;61;22;14;30;13;FALSE
219539;349556;55;13/01/2009;12;20;2009;702,8;92;32;37;58;68;4;FALSE
219541;354963;70;09/02/2009;18;20;2009;576,6;69;21;5;61;86;4;FALSE
219542;368073;170;26/04/2009;21;19;2009;1080,9;64;28;6;90;86;38;FALSE
219544;367660;115;24/04/2009;12;11;2009;579,3;40;190;4;14;78;26;FALSE
219545;498653;57;09/04/2013;12;10;2013;1138,3;96;43;58;135;192;24;FALSE
219553;493929;75;20/01/2013;5;8;2013;788,9;85;5;55;76;91;10;FALSE
219556;474812;25;23/02/2012;21;12;2012;238,9;22;2;60;41;24;1;FALSE
219559;525929;35;10/02/2016;14;8;2016;248,3;21;73;1;7;42;9;FALSE
219566;355406;35;11/02/2009;9;11;2009;284,2;10;8;58;48;14;10;FALSE
219567;460638;30;20/07/2011;10;10;2011;115,1;9;39;3;2;17;5;FALSE
219571;512014;22;13/01/2014;7;3;2014;31;0;23;6;0;0;2;FALSE
219573;354866;30;09/02/2009;11;12;2009;859,5;89;20;34;100;126;11;FALSE
219596;369346;50;04/05/2009;12;6;2009;330,8;23;68;7;10;23;16;FALSE
219599;354538;95;07/02/2009;8;14;2009;690,3;78;29;37;47;129;11;FALSE
219602;397913;30;05/11/2009;9;6;2009;96,8;6;12;47;15;2;3;FALSE
219611;441992;35;15/11/2010;8;15;2010;662,8;21;49;61;65;24;33;TRUE
219612;388718;40;04/09/2009;17;18;2009;510,8;49;9;37;59;73;8;FALSE
219613;447792;45;31/01/2011;14;11;2011;747,1;75;24;47;91;89;9;FALSE
219614;416026;40;09/03/2010;14;11;2010;386,3;45;8;29;53;81;1;FALSE
219627;436027;70;26/08/2010;8;10;2010;425,2;40;9;31;67;50;3;FALSE
219641;487188;85;19/09/2012;50;15;2012;207,3;18;80;4;3;25;8;FALSE
219645;494566;85;01/02/2013;8;12;2013;634,7;64;12;28;52;119;13;FALSE
219647;409877;80;23/01/2010;10;15;2010;297,8;6;10;18;32;3;16;FALSE
219657;403657;35;14/12/2009;9;6;2009;390,1;16;12;56;30;28;19;TRUE
219658;494761;30;05/02/2013;11;8;2013;184,9;5;12;26;13;9;10;TRUE
219666;407849;55;11/01/2010;8;6;2010;363,8;30;104;24;9;16;15;FALSE
219669;449318;65;22/02/2011;8;5;2011;83,2;6;4;2;10;7;2;FALSE
219678;399179;65;12/11/2009;13;11;2009;316,5;30;14;42;24;44;7;FALSE
219688;484894;30;05/08/2012;7;10;2012;552;70;55;8;13;104;10;FALSE
219695;388616;30;03/09/2009;9;5;2009;120,7;11;19;0;2;23;4;FALSE
219707;520336;45;05/01/2015;7;10;2015;294,9;21;40;28;52;25;5;FALSE
219724;434316;105;04/08/2010;9;15;2010;282;22;57;53;10;9;11;TRUE
219732;397405;60;02/11/2009;19;19;2009;636,5;63;180;16;14;94;21;FALSE
219759;473386;30;01/02/2012;12;4;2012;68,2;9;1;4;3;13;0;FALSE
219762;360133;40;10/03/2009;13;9;2009;736,2;39;82;108;74;37;28;FALSE
219791;402371;21;03/12/2009;17;9;2009;165,6;1;3;16;10;1;10;FALSE
219814;350718;42;20/01/2009;16;14;2009;169,9;20;6;19;11;38;2;FALSE
219820;403263;35;11/12/2009;13;6;2009;1917,2;187;92;60;56;206;62;FALSE
219825;382043;21;19/07/2009;15;4;2009;268,6;5;17;21;15;3;17;FALSE
219830;367698;55;24/04/2009;12;17;2009;79,1;3;15;11;5;6;4;FALSE
219837;354921;95;09/02/2009;13;17;2009;363,6;19;22;45;46;21;12;FALSE
219846;388263;103;01/09/2009;18;18;2009;1153,6;81;111;67;68;85;47;FALSE
219853;400700;60;22/11/2009;13;12;2009;342,9;37;32;32;13;41;9;FALSE
219877;372449;40;17/05/2009;19;16;2009;534,2;53;27;34;21;106;15;FALSE
219879;456629;45;19/05/2011;38;10;2011;216,5;0;44;74;6;0;16;FALSE
219887;439633;75;16/10/2010;31;23;2010;288,1;27;34;30;27;38;6;FALSE
219895;420969;115;19/04/2010;12;16;2010;838,3;69;248;19;19;44;34;FALSE
219898;398088;30;06/11/2009;10;8;2009;204,4;21;5;16;6;18;5;FALSE
219918;378132;40;22/06/2009;11;13;2009;150,3;9;14;19;11;10;1;FALSE
219929;398249;25;07/11/2009;5;4;2009;308,9;0;313;83;1;0;26;FALSE
219931;483253;70;14/07/2012;7;11;2012;448,1;27;6;30;53;22;15;FALSE
219933;360416;35;11/03/2009;8;10;2009;467,3;35;53;30;53;38;12;FALSE
219959;474866;25;23/02/2012;30;15;2012;745,1;68;67;148;95;75;13;FALSE
219963;417914;40;25/03/2010;7;6;2010;476;25;38;28;42;33;19;FALSE
219968;375728;40;03/06/2009;5;9;2009;527,3;55;33;43;31;56;12;FALSE
219971;400513;55;20/11/2009;6;7;2009;615,8;66;3;20;99;59;1;FALSE
219975;351896;25;26/01/2009;14;12;2009;132,9;3;8;9;47;2;1;FALSE
219977;394394;39;13/10/2009;7;3;2009;151,8;8;7;9;11;9;7;FALSE
219981;383161;35;28/07/2009;12;7;2009;366;11;50;430;33;16;19;TRUE
219985;530639;115;08/03/2017;43;10;2017;334,7;41;56;7;12;61;9;FALSE
219986;450728;70;13/03/2011;5;11;2011;447;35;24;7;40;55;13;FALSE
219992;417753;100;23/03/2010;12;9;2010;554,1;54;3;38;74;56;7;FALSE
220037;368491;25;29/04/2009;6;5;2009;89,3;4;0;1;4;2;4;FALSE
220039;411062;30;01/02/2010;6;8;2010;94,4;7;8;5;3;15;3;FALSE
220040;411063;25;01/02/2010;9;7;2010;216,1;23;0;4;8;47;5;FALSE
220041;411522;30;02/02/2010;10;10;2010;131,4;11;50;2;2;22;5;FALSE
220042;437607;90;17/09/2010;11;6;2010;16,6;1;2;0;0;2;0;FALSE
220047;391012;30;21/09/2009;17;13;2009;834,5;66;2;74;79;120;24;FALSE
220050;513180;70;10/02/2014;7;10;2014;236,5;17;30;21;42;20;4;FALSE
220051;428328;30;02/06/2010;8;15;2010;334;10;73;56;45;7;15;TRUE
220055;395981;35;22/10/2009;7;10;2009;326,9;26;43;20;47;33;6;TRUE
220062;356366;45;17/02/2009;11;15;2009;210,1;8;39;15;31;7;8;TRUE
220063;517166;60;10/07/2014;5;10;2014;458,4;24;40;29;71;31;14;TRUE
220068;491229;40;03/12/2012;10;12;2012;678,6;56;42;54;82;93;15;FALSE
220071;362220;65;22/03/2009;15;15;2009;272,2;24;29;42;39;39;4;FALSE
220073;450092;40;06/03/2011;13;12;2011;71,7;4;19;24;4;1;3;FALSE
220075;515361;40;10/04/2014;12;4;2014;1,5;0;1;0;0;0;0;FALSE
220080;361336;25;16/03/2009;9;12;2009;350,8;16;36;47;41;8;14;TRUE
220085;356638;35;19/02/2009;5;9;2009;381,3;36;5;9;21;71;11;FALSE
220094;488646;30;14/10/2012;10;13;2012;579,1;11;26;31;50;6;33;FALSE
220096;456807;65;21/05/2011;8;9;2011;290;22;75;6;9;42;11;FALSE
220100;393140;52;05/10/2009;8;13;2009;728;63;21;48;116;81;10;FALSE
220102;400112;40;18/11/2009;13;7;2009;882,5;85;11;49;84;77;17;FALSE
220105;463729;25;06/09/2011;9;7;2011;110,1;2;13;5;6;1;6;TRUE
220110;466905;25;27/10/2011;17;11;2011;545,2;48;35;38;67;37;9;FALSE
220123;407737;80;11/01/2010;12;10;2010;1498,5;59;394;70;87;101;83;TRUE
220125;429453;65;12/06/2010;11;15;2010;376,9;20;159;12;8;25;20;FALSE
220130;381715;35;15/07/2009;10;9;2009;580,7;40;36;51;85;53;13;FALSE
220133;466721;65;25/10/2011;11;14;2011;139,9;10;67;12;3;5;6;FALSE
220135;387144;55;25/08/2009;13;14;2009;356,8;24;142;16;8;48;16;FALSE
220143;365151;80;09/04/2009;17;13;2009;304,5;20;101;11;8;40;14;FALSE
220144;498766;65;11/04/2013;7;9;2013;1628;176;66;85;124;291;30;FALSE
220151;499653;40;30/04/2013;12;11;2013;784,2;52;97;39;50;81;32;FALSE
220155;453164;60;06/04/2011;20;9;2011;334;20;112;12;9;11;17;FALSE
220168;350953;50;21/01/2009;14;13;2009;211,4;4;142;7;3;7;15;TRUE
220169;425930;55;17/05/2010;15;11;2010;254,8;8;108;7;6;15;16;TRUE
220172;376097;70;08/06/2009;19;11;2009;605,6;39;253;8;13;77;30;FALSE
220196;374447;25;26/05/2009;11;13;2009;824,6;82;28;81;85;106;14;FALSE
220199;436690;40;06/09/2010;9;10;2010;207,8;15;58;10;5;30;9;FALSE
220216;415124;25;02/03/2010;13;17;2010;1303,2;93;34;71;241;104;19;FALSE
220219;390142;30;14/09/2009;8;12;2009;130,6;9;47;3;3;18;6;FALSE
220241;405925;105;30/12/2009;12;10;2009;308,8;28;9;6;10;58;10;FALSE
220243;350793;40;20/01/2009;8;9;2009;236,8;24;2;9;32;36;2;FALSE
220248;358768;45;02/03/2009;11;16;2009;651,4;51;16;16;80;75;15;FALSE
220254;430835;30;24/06/2010;14;13;2010;651,1;28;14;99;58;26;30;FALSE
220255;411849;60;05/02/2010;19;11;2010;893,6;60;73;5;50;42;36;FALSE
220260;397567;48;02/11/2009;19;10;2009;472;38;174;8;11;55;19;FALSE
220263;392784;65;02/10/2009;34;15;2009;683,6;44;319;23;14;79;34;FALSE
220276;387853;50;31/08/2009;17;18;2009;785;53;47;119;72;91;28;FALSE
220280;384687;165;09/08/2009;17;11;2009;175,8;8;83;17;11;4;10;FALSE
220286;381482;40;14/07/2009;11;12;2009;684,5;59;2;47;89;83;12;FALSE
220292;397728;25;03/11/2009;12;14;2009;1066,6;97;44;119;135;144;18;FALSE
220294;382410;30;22/07/2009;7;19;2009;348,2;18;14;13;21;8;17;FALSE
220315;374023;25;23/05/2009;6;7;2009;424,6;19;8;5;85;16;12;FALSE
220317;373931;25;23/05/2009;12;8;2009;439;26;11;2;46;17;15;FALSE
220325;374019;30;23/05/2009;12;13;2009;846,2;21;111;10;145;12;35;FALSE
220332;386989;70;24/08/2009;12;7;2009;405,5;30;168;12;8;46;18;FALSE
220336;503558;45;09/07/2013;9;7;2013;309,7;29;39;6;16;53;8;FALSE
220337;428668;21;05/06/2010;14;13;2010;316,2;14;12;29;63;8;8;FALSE
220340;373359;90;20/05/2009;10;11;2009;285,1;11;52;5;11;17;16;TRUE
220351;477373;25;04/04/2012;9;5;2012;1052,1;137;25;1;90;57;11;FALSE
220355;412788;30;12/02/2010;8;12;2010;600,1;53;216;6;16;86;23;FALSE
220372;520522;80;11/01/2015;22;18;2015;1222,5;90;173;93;74;162;45;FALSE
220379;419218;45;06/04/2010;6;8;2010;307,8;46;27;24;5;94;3;FALSE
220380;354854;50;09/02/2009;17;10;2009;525,9;38;192;10;19;46;22;FALSE
220382;412065;40;08/02/2010;5;15;2010;480,3;19;6;31;83;21;16;FALSE
220383;359090;45;04/03/2009;12;10;2009;394,1;35;1;23;13;29;13;FALSE
